IdOperacion;FECHA_INICIO;FECHA_FIN;IdUsuario;IdTipoOperacion;NoOperacion;Importe;Estado
OPE0031;28/03/2024 08:20;12/04/2024 07:38;USER008;COMPRA01;31;.00€;Error
OPE0032;28/03/2024 08:20;12/04/2024 03:07;USER006;COMPRA01;32;.00€;Error
OPE0033;28/03/2024 08:20;12/04/2024 16:14;USER002;COMPRA01;33;.00€;Finalizado
OPE0034;28/03/2024 08:20;12/04/2024 20:41;USER008;COMPRA01;34;.00€;Error
OPE0035;28/03/2024 08:20;12/04/2024 21:12;USER0010;COMPRA01;35;.00€;Error
OPE0036;28/03/2024 08:20;12/04/2024 01:08;USER008;COMPRA01;36;.00€;Correcto
OPE0037;28/03/2024 08:20;12/04/2024 15:21;USER004;COMPRA01;37;.00€;Error
OPE0038;28/03/2024 08:20;12/04/2024 17:11;USER006;COMPRA01;38;.00€;Finalizado
OPE0039;28/03/2024 08:20;12/04/2024 02:01;USER004;COMPRA01;39;.00€;Finalizado
OPE0040;28/03/2024 08:20;12/04/2024 02:00;USER003;COMPRA01;40;.00€;Error
OPE0041;28/03/2024 08:20;12/04/2024 05:05;USER003;COMPRA01;41;.00€;Correcto
OPE0042;28/03/2024 08:20;12/04/2024 06:19;USER002;COMPRA01;42;.00€;Error
OPE0043;28/03/2024 08:20;12/04/2024 07:37;USER006;COMPRA01;43;.00€;Finalizado
OPE0044;28/03/2024 08:20;12/04/2024 21:08;USER004;COMPRA01;44;.00€;Error
OPE0045;28/03/2024 08:20;12/04/2024 15:26;USER004;COMPRA01;45;.00€;Finalizado
OPE0046;28/03/2024 08:20;12/04/2024 00:27;USER003;COMPRA01;46;.00€;Error
OPE0047;28/03/2024 08:20;12/04/2024 17:35;USER003;COMPRA01;47;.00€;Correcto
OPE0048;28/03/2024 08:20;12/04/2024 07:14;USER002;COMPRA01;48;.00€;Error
OPE0049;28/03/2024 08:20;12/04/2024 20:59;USER002;COMPRA01;49;.00€;Error
OPE0050;28/03/2024 08:20;12/04/2024 00:30;USER004;COMPRA01;50;.00€;Finalizado
OPE0051;28/03/2024 08:20;12/04/2024 14:18;USER0010;COMPRA01;51;.00€;Correcto
OPE0052;28/03/2024 08:20;12/04/2024 00:10;USER008;COMPRA01;52;.00€;Error
OPE0053;28/03/2024 08:20;12/04/2024 04:55;USER005;COMPRA01;53;.00€;Finalizado
OPE0054;28/03/2024 08:20;12/04/2024 22:09;USER005;COMPRA01;54;.00€;Finalizado
OPE0055;28/03/2024 08:20;12/04/2024 20:05;USER003;COMPRA01;55;.00€;Correcto
OPE0056;28/03/2024 08:20;12/04/2024 15:37;USER006;COMPRA01;56;.00€;Finalizado
OPE0057;28/03/2024 08:20;12/04/2024 10:41;USER008;COMPRA01;57;.00€;Finalizado
OPE0058;28/03/2024 08:20;12/04/2024 12:21;USER001;COMPRA01;58;.00€;Error
OPE0059;28/03/2024 08:20;12/04/2024 12:31;USER009;COMPRA01;59;.00€;Finalizado
OPE0060;28/03/2024 08:20;12/04/2024 12:21;USER002;COMPRA01;60;.00€;Correcto
OPE0061;28/03/2024 08:20;12/04/2024 23:10;USER006;COMPRA01;61;.00€;Finalizado
OPE0062;28/03/2024 08:20;12/04/2024 22:32;USER007;COMPRA01;62;.00€;Finalizado
OPE0063;28/03/2024 08:20;12/04/2024 10:26;USER001;COMPRA01;63;.00€;Error
OPE0064;28/03/2024 08:20;12/04/2024 23:29;USER006;COMPRA01;64;.00€;Error
OPE0065;28/03/2024 08:20;12/04/2024 23:23;USER005;COMPRA01;65;.00€;Correcto
OPE0066;28/03/2024 08:20;12/04/2024 01:20;USER006;COMPRA01;66;.00€;Error
OPE0067;28/03/2024 08:20;12/04/2024 01:06;USER004;COMPRA01;67;.00€;Error
OPE0068;28/03/2024 08:20;12/04/2024 22:10;USER007;COMPRA01;68;.00€;Correcto
OPE0069;28/03/2024 08:20;12/04/2024 04:05;USER0010;COMPRA01;69;.00€;Error
OPE0070;28/03/2024 08:20;12/04/2024 21:52;USER004;COMPRA01;70;.00€;Correcto
OPE0071;28/03/2024 08:20;12/04/2024 19:45;USER003;COMPRA01;71;.00€;Error
OPE0072;28/03/2024 08:20;12/04/2024 11:45;USER005;COMPRA01;72;.00€;Correcto
OPE0073;28/03/2024 08:20;12/04/2024 18:36;USER003;COMPRA01;73;.00€;Correcto
OPE0074;28/03/2024 08:20;12/04/2024 07:45;USER008;COMPRA01;74;.00€;Finalizado
OPE0075;28/03/2024 08:20;12/04/2024 20:55;USER004;COMPRA01;75;.00€;Finalizado
OPE0076;28/03/2024 08:20;12/04/2024 12:17;USER0010;COMPRA01;76;.00€;Finalizado
OPE0077;28/03/2024 08:20;12/04/2024 21:42;USER006;COMPRA01;77;.00€;Finalizado
OPE0078;28/03/2024 08:20;12/04/2024 02:32;USER0010;COMPRA01;78;.00€;Correcto
OPE0079;28/03/2024 08:20;12/04/2024 07:16;USER001;COMPRA01;79;.00€;Correcto
OPE0080;28/03/2024 08:20;12/04/2024 04:19;USER003;COMPRA01;80;.00€;Error
OPE0081;28/03/2024 08:20;12/04/2024 19:27;USER002;COMPRA01;81;.00€;Finalizado
OPE0082;28/03/2024 08:20;12/04/2024 14:42;USER006;COMPRA01;82;.00€;Error
OPE0083;28/03/2024 08:20;12/04/2024 00:30;USER007;COMPRA01;83;.00€;Correcto
OPE0084;28/03/2024 08:20;12/04/2024 16:47;USER005;COMPRA01;84;.00€;Finalizado
OPE0085;28/03/2024 08:20;12/04/2024 01:08;USER009;COMPRA01;85;.00€;Error
OPE0086;28/03/2024 08:20;12/04/2024 03:09;USER003;COMPRA01;86;.00€;Correcto
OPE0087;28/03/2024 08:20;12/04/2024 02:49;USER007;COMPRA01;87;.00€;Finalizado
OPE0088;28/03/2024 08:20;12/04/2024 21:41;USER001;COMPRA01;88;.00€;Finalizado
OPE0089;28/03/2024 08:20;12/04/2024 10:22;USER009;COMPRA01;89;.00€;Error
OPE0090;28/03/2024 08:20;12/04/2024 06:23;USER009;COMPRA01;90;.00€;Error
OPE0091;28/03/2024 08:20;12/04/2024 11:12;USER004;COMPRA01;91;.00€;Finalizado
OPE0092;28/03/2024 08:20;12/04/2024 22:55;USER001;COMPRA01;92;.00€;Error
OPE0093;28/03/2024 08:20;12/04/2024 19:25;USER0010;COMPRA01;93;.00€;Finalizado
OPE0094;28/03/2024 08:20;12/04/2024 11:35;USER0010;COMPRA01;94;.00€;Correcto
OPE0095;28/03/2024 08:20;12/04/2024 00:36;USER004;COMPRA01;95;.00€;Correcto
OPE0096;28/03/2024 08:20;12/04/2024 04:28;USER002;COMPRA01;96;.00€;Correcto
OPE0097;28/03/2024 08:20;12/04/2024 19:29;USER003;COMPRA01;97;.00€;Finalizado
OPE0098;28/03/2024 08:20;12/04/2024 22:25;USER005;COMPRA01;98;.00€;Finalizado
OPE0099;28/03/2024 08:20;12/04/2024 10:31;USER001;COMPRA01;99;.00€;Finalizado
OPE00100;28/03/2024 08:20;12/04/2024 23:46;USER005;COMPRA01;100;.00€;Finalizado
