IdOperacion;FECHA_INICIO;FECHA_FIN;IdUsuario;IdTipoOperacion;NoOperacion;Importe;Estado
OPE0026;05/04/2024 03:03;05/04/2024 07:21;USER001;COMPRA01;26;.00€;Correcto
OPE0027;05/04/2024 03:03;05/04/2024 03:30;USER005;COMPRA01;27;.00€;Correcto
OPE0028;05/04/2024 03:03;05/04/2024 13:43;USER004;COMPRA01;28;.00€;Correcto
OPE0029;05/04/2024 03:03;05/04/2024 06:20;USER001;COMPRA01;29;.00€;Correcto
OPE0030;05/04/2024 03:03;05/04/2024 11:42;USER002;COMPRA01;30;.00€;Error
OPE0031;05/04/2024 03:03;05/04/2024 13:30;USER005;COMPRA01;31;.00€;Error
OPE0032;05/04/2024 03:03;05/04/2024 19:08;USER005;COMPRA01;32;.00€;Correcto
OPE0033;05/04/2024 03:03;05/04/2024 20:03;USER001;COMPRA01;33;.00€;Correcto
OPE0034;05/04/2024 03:03;05/04/2024 20:43;USER001;COMPRA01;34;.00€;Error
OPE0035;05/04/2024 03:03;05/04/2024 14:28;USER005;COMPRA01;35;.00€;Correcto
OPE0036;05/04/2024 03:03;05/04/2024 03:47;USER004;COMPRA01;36;.00€;Correcto
OPE0037;05/04/2024 03:03;05/04/2024 17:09;USER005;COMPRA01;37;.00€;Finalizado
OPE0038;05/04/2024 03:03;05/04/2024 15:42;USER003;COMPRA01;38;.00€;Error
OPE0039;05/04/2024 03:03;05/04/2024 18:40;USER005;COMPRA01;39;.00€;Finalizado
OPE0040;05/04/2024 03:03;05/04/2024 17:23;USER003;COMPRA01;40;.00€;Finalizado
OPE0041;05/04/2024 03:03;05/04/2024 00:10;USER005;COMPRA01;41;.00€;Finalizado
OPE0042;05/04/2024 03:03;05/04/2024 03:09;USER002;COMPRA01;42;.00€;Correcto
OPE0043;05/04/2024 03:03;05/04/2024 12:21;USER005;COMPRA01;43;.00€;Correcto
OPE0044;05/04/2024 03:03;05/04/2024 03:09;USER005;COMPRA01;44;.00€;Correcto
OPE0045;05/04/2024 03:03;05/04/2024 17:22;USER005;COMPRA01;45;.00€;Finalizado
OPE0046;05/04/2024 03:03;05/04/2024 19:14;USER002;COMPRA01;46;.00€;Correcto
OPE0047;05/04/2024 03:03;05/04/2024 16:06;USER001;COMPRA01;47;.00€;Error
OPE0048;05/04/2024 03:03;05/04/2024 06:26;USER005;COMPRA01;48;.00€;Error
OPE0049;05/04/2024 03:03;05/04/2024 18:42;USER001;COMPRA01;49;.00€;Error
OPE0050;05/04/2024 03:03;05/04/2024 04:09;USER003;COMPRA01;50;.00€;Correcto
OPE0051;05/04/2024 03:03;05/04/2024 01:51;USER004;COMPRA01;51;.00€;Error
OPE0052;05/04/2024 03:03;05/04/2024 11:59;USER003;COMPRA01;52;.00€;Error
OPE0053;05/04/2024 03:03;05/04/2024 20:42;USER002;COMPRA01;53;.00€;Error
OPE0054;05/04/2024 03:03;05/04/2024 00:40;USER004;COMPRA01;54;.00€;Finalizado
OPE0055;05/04/2024 03:03;05/04/2024 10:35;USER002;COMPRA01;55;.00€;Finalizado
OPE0056;05/04/2024 03:03;05/04/2024 07:31;USER004;COMPRA01;56;.00€;Error
OPE0057;05/04/2024 03:03;05/04/2024 04:19;USER001;COMPRA01;57;.00€;Finalizado
OPE0058;05/04/2024 03:03;05/04/2024 12:03;USER004;COMPRA01;58;.00€;Correcto
OPE0059;05/04/2024 03:03;05/04/2024 15:16;USER005;COMPRA01;59;.00€;Finalizado
OPE0060;05/04/2024 03:03;05/04/2024 22:33;USER003;COMPRA01;60;.00€;Error
OPE0061;05/04/2024 03:03;05/04/2024 21:15;USER004;COMPRA01;61;.00€;Error
OPE0062;05/04/2024 03:03;05/04/2024 20:35;USER004;COMPRA01;62;.00€;Error
OPE0063;05/04/2024 03:03;05/04/2024 07:18;USER001;COMPRA01;63;.00€;Error
OPE0064;05/04/2024 03:03;05/04/2024 19:05;USER001;COMPRA01;64;.00€;Finalizado
OPE0065;05/04/2024 03:03;05/04/2024 04:53;USER002;COMPRA01;65;.00€;Finalizado
OPE0066;05/04/2024 03:03;05/04/2024 00:19;USER003;COMPRA01;66;.00€;Correcto
OPE0067;05/04/2024 03:03;05/04/2024 09:41;USER005;COMPRA01;67;.00€;Correcto
OPE0068;05/04/2024 03:03;05/04/2024 21:07;USER004;COMPRA01;68;.00€;Error
OPE0069;05/04/2024 03:03;05/04/2024 23:04;USER004;COMPRA01;69;.00€;Finalizado
OPE0070;05/04/2024 03:03;05/04/2024 18:54;USER003;COMPRA01;70;.00€;Error
OPE0071;05/04/2024 03:03;05/04/2024 19:40;USER001;COMPRA01;71;.00€;Finalizado
OPE0072;05/04/2024 03:03;05/04/2024 20:23;USER004;COMPRA01;72;.00€;Error
OPE0073;05/04/2024 03:03;05/04/2024 10:19;USER003;COMPRA01;73;.00€;Error
OPE0074;05/04/2024 03:03;05/04/2024 19:53;USER003;COMPRA01;74;.00€;Correcto
OPE0075;05/04/2024 03:03;05/04/2024 21:40;USER004;COMPRA01;75;.00€;Error
OPE0076;05/04/2024 03:03;05/04/2024 09:45;USER004;COMPRA01;76;.00€;Error
OPE0077;05/04/2024 03:03;05/04/2024 14:49;USER005;COMPRA01;77;.00€;Error
OPE0078;05/04/2024 03:03;05/04/2024 17:14;USER003;COMPRA01;78;.00€;Error
OPE0079;05/04/2024 03:03;05/04/2024 08:22;USER005;COMPRA01;79;.00€;Error
OPE0080;05/04/2024 03:03;05/04/2024 12:34;USER005;COMPRA01;80;.00€;Finalizado
OPE0081;05/04/2024 03:03;05/04/2024 07:23;USER002;COMPRA01;81;.00€;Error
OPE0082;05/04/2024 03:03;05/04/2024 18:39;USER001;COMPRA01;82;.00€;Finalizado
OPE0083;05/04/2024 03:03;05/04/2024 05:17;USER001;COMPRA01;83;.00€;Finalizado
OPE0084;05/04/2024 03:03;05/04/2024 13:39;USER005;COMPRA01;84;.00€;Error
OPE0085;05/04/2024 03:03;05/04/2024 03:34;USER001;COMPRA01;85;.00€;Finalizado
OPE0086;05/04/2024 03:03;05/04/2024 22:31;USER005;COMPRA01;86;.00€;Finalizado
OPE0087;05/04/2024 03:03;05/04/2024 00:46;USER001;COMPRA01;87;.00€;Error
OPE0088;05/04/2024 03:03;05/04/2024 09:09;USER003;COMPRA01;88;.00€;Error
OPE0089;05/04/2024 03:03;05/04/2024 00:44;USER005;COMPRA01;89;.00€;Error
OPE0090;05/04/2024 03:03;05/04/2024 02:25;USER005;COMPRA01;90;.00€;Finalizado
OPE0091;05/04/2024 03:03;05/04/2024 20:46;USER003;COMPRA01;91;.00€;Finalizado
OPE0092;05/04/2024 03:03;05/04/2024 02:33;USER001;COMPRA01;92;.00€;Error
OPE0093;05/04/2024 03:03;05/04/2024 16:23;USER001;COMPRA01;93;.00€;Correcto
OPE0094;05/04/2024 03:03;05/04/2024 12:34;USER002;COMPRA01;94;.00€;Finalizado
OPE0095;05/04/2024 03:03;05/04/2024 09:04;USER004;COMPRA01;95;.00€;Correcto
OPE0096;05/04/2024 03:03;05/04/2024 20:33;USER002;COMPRA01;96;.00€;Correcto
OPE0097;05/04/2024 03:03;05/04/2024 18:56;USER002;COMPRA01;97;.00€;Correcto
OPE0098;05/04/2024 03:03;05/04/2024 16:04;USER005;COMPRA01;98;.00€;Correcto
OPE0099;05/04/2024 03:03;05/04/2024 05:25;USER002;COMPRA01;99;.00€;Correcto
OPE00100;05/04/2024 03:03;05/04/2024 03:17;USER001;COMPRA01;100;.00€;Error
